labeled-data\nop4\img0230.png,,,413.4117843847037,393.2566264646846,418.434671998024,384.5724890232086,422.47009727392816,380.0808986258127,424.1170632537871,371.0225857365883,,,,,408.47088644512684,389.1392115150371,412.17240865528584,382.92704916000366,414.0337131023407,376.93966484069824,414.2352673746332,368.5521367667999,,,,
labeled-data\nop4\img0244.png,391.1777436566075,299.3795656127228,393.648192626396,291.96821870335737,395.295158606255,284.55687179399195,396.94212458611395,274.6750759148381,396.94212458611395,267.2637290054727,,,,,388.70729468681907,292.7917016932869,392.8247096364665,284.55687179399195,393.648192626396,275.4985589047676,394.47167561632546,268.0872119954022,,,,
labeled-data\nop4\img0299.png,361.53235601914594,336.4363001595498,368.12021993858184,324.0840553106075,372.23763488822925,313.3787764415241,376.3550498378767,299.3795656127228,379.6489817975947,287.02732076378044,384.5898797371716,270.5576609651907,389.5307776767485,248.32362023709442,356.59145807956895,325.7310212904664,355.7679750896395,315.0257424213831,352.47404312992154,303.49698056237025,350.82707715006256,290.3212527234984,346.7096622004151,269.73417797526116,342.5922472507677,247.50013724716496
labeled-data\nop4\img0325.png,393.648192626396,366.9051707869409,400.74911975860596,358.2598605155945,403.44874531030655,351.25826811790466,405.9774558544159,341.4136666059494,406.34010791778564,333.1141691207886,409.9481134414673,324.3550953865051,,,395.9009037017822,358.5723249912262,398.400447845459,350.35183668136597,399.9697017669678,340.75947242975235,400.4095196723938,332.3874692618847,400.0220170021057,324.83834224939346,,
labeled-data\nop4\img0358.png,296.95572543144226,308.7285766005516,304.3023900985718,300.0704765319824,308.4862008690834,290.29561042785645,312.58770179748535,277.4831314086914,315.25457239151,265.4547734260559,317.06427456295347,253.2645181766714,,,294.83023383485727,296.90911664293435,294.83023383485727,282.90990581413297,294.83023383485727,272.20462694504965,293.1832678549983,262.32283106589574,294.0067508449278,240.08879033779954,,
labeled-data\nop4\img0365.png,,,305.53551270394064,303.49698056237025,308.8294446636586,287.85080375370995,312.94685961330606,271.38114395512014,315.4173085830945,256.55845013638935,318.71124054281245,235.1478923982226,,,287.41888692549185,305.9674295321587,287.41888692549185,290.3212527234984,287.41888692549185,272.20462694504965,286.5954039355624,256.55845013638935,290.71281888520986,236.79485837808159,291.5363018751393,214.56081764998538
labeled-data\nop4\img0412.png,375.2378497123718,363.3262538909912,379.9275649636984,354.13097763061523,383.2921390533447,343.7153277397156,386.2034025192261,333.57727336883545,388.70729468681907,322.43708933074845,392.001226646537,309.26136149187664,,,375.57748770713806,354.6935019493103,378.2160415649414,342.7601578235626,380.9090095758438,333.25549507141113,384.5898797371716,321.613606340819,383.8989372253418,308.25321996212006,,
labeled-data\nop4\img0556.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\nop4\img0565.png,239.67935943603516,238.3677167892456,241.4999270439148,228.39471077919006,241.30383948944046,210.4434027003379,238.0099075297225,203.03205579097255,235.5554795563221,187.59550046920776,234.03190696239471,173.9980707168579,,,237.1527557373047,228.93666237592697,236.8539924621582,215.39126920700073,234.2655005455017,201.61414003372192,231.87667083740234,186.92845392227173,230.36220979690552,173.00467669963837,,
labeled-data\nop4\img0570.png,320.97249698638916,228.40685433149338,320.99881649017334,218.4401512145996,319.5254337787628,203.89032745361328,322.8286554924599,188.2093619722417,316.4385038614273,169.40726947784424,314.2026581764221,150.97010588645935,,,317.11074125766754,219.74600982666016,316.5650854110718,203.22505044937134,315.90983152389526,188.33064949512482,312.1530680656433,172.34613609313965,310.0067505836487,153.96788692474365,,
labeled-data\nop4\img0703.png,303.88854672408166,304.3204635522997,311.2998936334471,292.7917016932869,313.7703426032355,281.262939834274,316.240791573024,267.2637290054727,317.887757552883,249.97058621695345,318.71124054281245,230.20699445864568,318.71124054281245,210.4434027003379,296.47719981471624,294.43866767314586,296.47719981471624,282.0864228242035,294.83023383485727,270.5576609651907,291.5363018751393,254.08800116660086,288.24236991542136,233.50092641836363,286.5954039355624,211.26688569026743
labeled-data\nop4\img0812.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\nop4\img0823.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\nop4\img0847.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\nop4\img0865.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\nop4\img0869.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\nop4\img0882.png,401.74266028404236,311.808388710022,408.0056691169739,298.64064025878906,412.1289300918579,287.2614891529083,415.88223335449226,274.6750759148381,418.3526823242807,261.4993480759663,421.64661428399864,249.97058621695345,427.41099521350503,227.7365454888572,395.48141157627106,299.89139223098755,392.001226646537,289.49776973356893,388.70729468681907,278.79249086448556,387.88381169688955,262.32283106589574,385.4133627271011,248.32362023709442,387.88381169688955,237.6183413680111
labeled-data\nop4\img0906.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\nop4\img1027.png,430.704927173223,349.61202799842164,435.64582511279997,347.14157902863315,437.566432595253,336.40864419937134,440.88524293899536,327.7793264389038,442.17854738235474,318.9150426387787,,,,,431.77923798561096,342.53524231910706,434.5097612142563,335.35080766677856,435.03358775377274,328.6021227836609,437.0283670425415,317.1781132221222,,,,
labeled-data\nop4\img1068.png,326.81214475631714,244.5403727889061,335.18090034140226,238.44182435794056,337.82756996154785,225.67392539978027,344.4489049911499,212.12161948531866,350.09036445617676,198.66044402122498,,,,,328.1142945289612,235.52921438217163,334.40226221084595,222.33243775367737,339.24203795194626,211.70227777957916,345.0695219039917,196.80666148662567,,,,
labeled-data\nop4\img1075.png,320.3582065226714,226.0895795089982,327.76955343203684,217.03126661977387,332.7104513716138,204.67902177083153,337.6513493111907,193.15025991181864,345.0626962205561,179.15104908301737,,,,,323.6521384823894,215.3843006399149,329.4165194118958,202.20857280104303,334.35741735147275,192.32677692188918,341.76876426083817,176.68060011322888,,,,
labeled-data\nop4\img1246.png,293.1952973604202,272.32164430618286,302.2415807442227,264.79328003568423,307.1824786837996,246.67665425723544,312.94685961330606,234.32440940829315,319.69479298591614,216.9022731781006,325.34875202178955,197.15776538848877,,,295.6537168247868,260.67586508603677,299.7711317744342,243.3827222975175,307.1824786837996,228.5600284787867,310.78889441490173,214.79743242263794,317.2732150554657,194.74065256118774,,
labeled-data\nop4\img1256.png,294.0067508449278,272.20462694504965,299.7711317744342,264.79328003568423,305.53551270394064,249.97058621695345,308.8294446636586,237.6183413680111,316.240791573024,221.9721645593508,323.6521384823894,200.56160682118406,,,294.0067508449278,262.32283106589574,298.94764878450474,245.85317126730598,303.88854672408166,235.97137538815213,308.00596167372913,220.32519857949183,314.59382559316504,198.91464084132508,,
labeled-data\nop4\img1275.png,295.6537168247868,275.4985589047676,303.06506373415215,263.14631405582526,308.8294446636586,245.02968827737647,314.59382559316504,229.38351146871616,322.0051725025304,211.26688569026743,327.76955343203684,193.97374290174815,,,296.47719981471624,260.67586508603677,302.2415807442227,243.3827222975175,309.6529276535881,226.0895795089982,312.94685961330606,210.4434027003379,319.53472353274196,194.7972258916776,,
labeled-data\nop4\img1288.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\nop4\img1380.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\nop4\img1457.png,312.94685961330606,295.2621506630753,322.0051725025304,283.7333888040625,325.2991044622484,270.5576609651907,329.4165194118958,258.20541611624833,337.6513493111907,240.08879033779954,,,,,315.4173085830945,281.262939834274,317.887757552883,268.9106949853317,322.8286554924599,255.73496714645984,329.4165194118958,239.26530734787008,,,,
labeled-data\nop4\img1493.png,321.18168951260094,307.61439551201767,326.9460704421074,296.90911664293435,331.8869683816843,281.262939834274,341.76876426083817,267.2637290054727,343.41573024069714,250.7940692068829,348.573935508728,233.9039022922516,,,314.59382559316504,291.96821870335737,320.3582065226714,278.79249086448556,326.9460704421074,261.4993480759663,334.35741735147275,245.85317126730598,337.5468897819519,232.91342115402222,,
labeled-data\nop4\img1587.png,339.2983152910497,328.2014702602549,345.88617921048564,319.96664036096,350.82707715006256,308.4378785019471,357.41494106949847,294.43866767314586,359.88539003928696,278.79249086448556,,,,,338.4748323011202,318.31967438110104,344.23921323062666,305.9674295321587,350.82707715006256,292.7917016932869,353.297526119851,277.96900787455604,,,,
labeled-data\nop4\img1682.png,224.8341796908507,341.37719809912676,227.30462866063914,331.4954022199729,226.48114567070968,322.43708933074845,225.65766268078016,309.26136149187664,226.48114567070968,298.55608262279327,,,,,223.18721371099173,331.4954022199729,222.3637307210622,322.43708933074845,218.24631577141474,308.4378785019471,218.24631577141474,296.90911664293435,,,,
labeled-data\nop4\img1686.png,276.3641876578331,354.81843519210815,279.0544421672821,343.57116508483887,277.84959495067596,331.9391260147095,277.7477437257767,319.1370596885681,275.890125066479,305.9674295321587,276.71360805640853,296.08563365300483,,,271.74829626083374,345.2931718826294,271.7768521308899,333.1506071090698,266.00832918732516,321.613606340819,266.8318121772546,309.26136149187664,265.3437867164612,293.79079282283783,,
