labeled-data\vocal3\img0343.png,296.08737614011693,276.1958334595921,298.5309384564104,255.83281415714671,300.159980000606,225.69554558952757,301.78902154480164,201.2599224265931,307.49066694948635,172.75169540316955,,,,,293.6438138238235,255.0182933850489,295.2728553680191,227.32458713372318,297.71641768431255,199.6308808823975,299.3454592285082,173.56621617526736,,,,
labeled-data\vocal3\img0383.png,362.06355868004,283.52652040847244,375.095891033605,263.9780218781249,388.9427441592679,237.9133571709948,405.23315960122414,211.03417169176686,420.7090542710827,188.22759007302807,432.92686585254995,163.7919669100936,445.959198206115,141.79990606345257,355.54739250325747,264.7925426502227,347.4021847822793,239.54239871519042,341.70053937759457,211.84869246386472,332.7408108845186,187.41306930093026,327.8536862519317,159.7193630496045,318.8939577588558,125.50949062149624
labeled-data\vocal3\img0404.png,366.9506833126269,255.0182933850489,369.3942456289203,235.46979485470135,374.2813702615072,215.10677555225595,377.53945334989845,193.11471470561492,383.24109875458316,172.75169540316955,389.7572649313657,142.61442683555038,,,367.7652040847247,235.46979485470135,369.3942456289203,213.47773400806034,371.83780794521374,193.92923547771278,371.02328717311593,171.12265385897393,366.9506833126269,144.243468379746,,
labeled-data\vocal3\img0413.png,362.32077074050903,256.35753107070923,366.85565662384033,233.43356561660767,370.1562066078186,207.98985123634338,372.25831761956215,186.93666744232178,376.6673183441162,159.50238132476807,382.3517291545868,141.30743050575256,,,361.6003909111023,234.22617292404175,367.2272262573242,208.4632921218872,370.70723593235016,187.23054027557373,371.11306524276733,161.88164520263672,366.45957136154175,140.94287967681885,,
labeled-data\vocal3\img0418.png,362.6510982513428,262.05975008010864,369.3615107536316,243.40403985977173,374.96057987213135,227.02618819475174,381.0585389137268,207.26356410980225,388.3993510603905,182.56792974472046,388.14473605155945,158.27419805526733,386.152645111084,140.03939147293568,358.79841566085815,243.6789549291134,354.8535330295563,225.07382678985596,354.81394851207733,205.53397297859192,356.2327287197113,182.67894506454468,358.85533142089844,160.5607042312622,361.1914849281311,137.3096101284027
labeled-data\vocal3\img0554.png,303.15688037872314,276.35738000273705,307.0206463932991,257.7783966064453,307.49066694948635,237.9133571709948,313.2555932998657,213.14072227478027,315.862608730793,191.3341715335846,319.43871331214905,166.74544858932495,,,305.04710463319293,257.46185570134236,306.755185008049,236.06088993698359,309.9342292657798,215.92129632435376,314.05981969833374,192.40973901748657,311.96275210380554,164.13509421050549,,
labeled-data\vocal3\img0600.png,369.3942456289203,250.13116875246203,373.4668494894094,235.46979485470135,376.62219429016113,217.88056826591492,383.8948874473572,197.9498553276062,389.00315034389496,172.44014701247215,386.3505998849869,142.68065881729126,,,362.3785854578018,234.61899375915527,360.6666374206543,215.47156858444214,359.8824419975281,194.00749027729034,359.37164068222046,168.44316148757935,362.3653173446655,144.08802700042725,,
labeled-data\vocal3\img0608.png,363.6926002242356,252.57473106875545,368.5797248568225,231.39719099421225,370.2087664010181,206.14704705918,372.65232871731155,184.96950698463678,376.72493257780064,158.9048422775067,382.42657798248536,143.42894760764818,,,362.8780794521378,230.58267022211444,368.5797248568225,206.14704705918,371.02328717311593,184.96950698463678,371.02328717311593,159.7193630496045,366.136162540529,141.79990606345257,,
labeled-data\vocal3\img0633.png,365.3216417684312,273.7522711432987,368.5797248568225,255.83281415714671,371.83780794521374,231.39719099421225,374.2813702615072,201.2599224265931,379.1684948940941,167.86457077058265,384.8701402987788,153.203196872822,389.7572649313657,139.35634374715914,365.3216417684312,254.2037726129511,366.9506833126269,231.39719099421225,370.2087664010181,204.51800551498434,372.65232871731155,172.75169540316955,371.02328717311593,149.9451137844307,,
labeled-data\vocal3\img0648.png,368.15943574905396,287.9354319572449,372.8517966866493,265.56402921676636,376.72493257780064,240.35691948728822,378.6858048439026,209.41165494918823,382.42657798248536,175.19525771946303,387.2500210404396,156.02335929870605,391.2324903011322,141.26285791397095,368.7430810928345,265.84196186065674,371.02328717311593,237.9133571709948,374.2813702615072,210.21965091966905,377.2748899459839,177.56057024002075,376.3151397705078,153.36351108551025,374.33201837539673,138.7656899690628
labeled-data\vocal3\img0666.png,406.04768037332195,312.034747431896,414.04106998443604,294.15080666542053,422.1063587665558,273.389910697937,436.1849489409412,246.87308566407074,445.1446774340172,222.43746250113628,453.60614264011383,195.88993541896343,466.574303150177,169.81086206436157,401.1605557407351,296.55885276203753,393.8298687918548,276.1958334595921,383.24109875458316,240.35691948728822,377.53945334989845,224.88102481742976,371.83780794521374,189.85663161722368,366.136162540529,152.38867610072418
labeled-data\vocal3\img0681.png,,,293.6438138238235,290.85720735735276,303.41806308899726,269.6796672828096,315.6358746704645,246.05856489197294,324.5956031635405,219.17937941274505,335.9988939729099,193.11471470561492,352.2893094148662,161.34840459380013,276.5388776097694,290.85720735735276,270.02271143298685,272.12322959910307,262.6920244841065,247.68760643616858,254.54681676312833,223.2519832732341,249.6596921305415,197.187318566104,238.25640132117206,162.9774461379958
labeled-data\vocal3\img0691.png,257.8048998515196,299.81693585042876,270.02271143298685,281.082958092179,282.2405230144541,255.83281415714671,296.08737614011693,229.76814945001664,307.49066694948635,205.33252628708215,316.4503954425623,183.34046544044116,325.4101239356383,167.86457077058265,244.77256749795458,284.3410411805703,234.99831823278078,259.90541801763584,226.03858973970483,233.0262325384079,217.07886124662883,206.96156783127782,211.37721584194418,187.41306930093026,204.0465288930638,161.34840459380013
labeled-data\vocal3\img0723.png,,,283.8695645586497,285.9700827247659,288.7566891912366,264.7925426502227,295.2728553680191,234.6552740826035,306.67614617738855,196.3727977940062,310.74875003787764,168.67909154268045,318.07943698675797,138.54182297506134,275.72435683767156,285.9700827247659,271.65175297718247,261.53445956183145,269.20819066088904,230.58267022211444,266.76462834459556,193.92923547771278,263.50654525620433,160.53388382170232,264.32106602830214,121.4368867610072
labeled-data\vocal3\img0756.png,337.6279355171055,299.81693585042876,339.25697706130114,282.7119996363746,339.66346910595894,251.567557066679,343.5665774345398,223.79978919029236,347.4021847822793,190.6711523893215,353.9183509590618,158.0903215054089,,,334.36985242871424,278.63939577588553,338.35551404953003,252.44779181480408,340.8705643415451,224.689453125,340.7576838731766,189.43163454532623,338.9821162223816,158.50876998901367,,
labeled-data\vocal3\img0776.png,305.04710463319293,303.8895397109178,312.37779158207326,285.1555619526681,314.8213538983667,263.16350110602707,316.4503954425623,236.28431562679916,318.07943698675797,208.59060937547343,322.152040847247,174.38073694736516,,,306.67614617738855,285.9700827247659,308.30518772158416,263.16350110602707,310.74875003787764,237.9133571709948,307.49066694948635,207.77608860337563,305.04710463319293,176.00977849156084,,
labeled-data\vocal3\img0858.png,274.09531529347595,311.2202266597982,288.7566891912366,292.4862489015484,307.49066694948635,263.9780218781249,321.3375200751492,240.35691948728822,332.7408108845186,215.10677555225595,346.58766401018147,190.6711523893215,362.06355868004,166.23552922638703,265.13558680039995,294.11529044574405,256.175858307324,267.2361049665161,248.0306505863458,243.61500257567948,242.32900518166116,216.73581709645157,231.74023514438954,181.71142389624555,219.5224235629223,140.17086451925695
labeled-data\vocal3\img0871.png,282.84107875823975,293.26097559928894,289.25453996658325,272.10269355773926,295.3917694091797,248.03860569000244,299.99106331169605,218.53131902217865,304.5498740673065,186.57358026504517,305.87249088287354,155.78247690200806,307.88985239714384,133.83083045482635,277.9102442264557,273.19278287887573,275.680851072073,245.07979130744934,275.32533502578735,216.34698724746704,273.7334876060486,184.97740268707275,274.5688090324402,154.50403022766113,,
labeled-data\vocal3\img0894.png,280.61148147025847,293.30076967364624,284.6840853307475,272.12322959910307,284.6840853307475,249.3166479803642,288.7566891912366,220.80842095694067,292.8292930517257,199.6308808823975,298.5309384564104,176.82429926365865,,,278.9824399260628,272.12322959910307,280.61148147025847,248.5021272082664,280.61148147025847,222.43746250113628,281.4260022423563,198.00183933820182,274.90983606557376,173.56621617526736,273.28079452137814,149.9451137844307
labeled-data\vocal3\img0953.png,305.86162540529074,278.63939577588553,309.11970849368197,258.27637647344017,313.19231235417107,233.8407533105057,314.0068331262689,212.66321323596253,318.07943698675797,191.4856731614193,320.5229993030514,167.05004999848484,,,305.86162540529074,259.090897245538,308.30518772158416,237.09883639889696,310.74875003787764,214.29225478015815,315.6358746704645,192.3001939335171,314.8213538983667,165.42100845428922,,
labeled-data\vocal3\img1055.png,356.74832034111023,308.9317512512207,365.830454826355,293.9904353618622,374.8238756656647,269.29615092277527,387.73206210136414,241.81910920143127,396.54341942071915,217.07869720458984,406.1209273338318,191.1887137889862,421.19981265068054,162.63543128967285,348.96125984191895,294.3920223712921,341.1035306453705,271.26055550575256,331.74257412552834,245.37457311153412,322.98359405994415,219.48670482635498,317.35095059871674,190.9538004398346,308.4266176223755,159.66155314445496
labeled-data\vocal3\img1115.png,345.76675033569336,294.16619348526,350.49573945999146,272.01851987838745,350.7387442588806,249.36955976486206,355.6871118545532,221.2102826833725,360.01237964630127,188.96619766950607,364.93287938833237,159.19169640541077,366.58163595199585,136.24997925758362,346.03480291366577,271.74237966537476,348.79169684648514,249.2860517501831,352.1757731437683,220.67109996080399,350.00011825561523,189.6278704404831,348.2724408507347,160.47504091262817,,
labeled-data\vocal3\img1117.png,345.77314323808366,291.67172812945057,349.84574709857276,268.8651465107118,354.73287173115966,241.17144025938606,353.9183509590618,214.29225478015815,360.4345171358444,185.7840277567346,366.9610183238983,152.8382110595703,,,345.77314323808366,270.4941880549074,344.14410169388805,243.61500257567948,349.84574709857276,211.84869246386472,351.4747886427684,186.5985485288324,347.4021847822793,154.0177176449198,,
labeled-data\vocal3\img1128.png,362.06355868004,303.07501893882,370.2087664010181,280.26843732008115,372.65232871731155,255.0182933850489,375.91041180570284,225.69554558952757,379.1684948940941,199.6308808823975,382.42657798248536,165.42100845428922,,,354.73287173115966,283.52652040847244,353.103830186964,257.46185570134236,353.103830186964,226.51006636162538,357.1764340474531,197.187318566104,357.9909548195509,167.05004999848484,,
labeled-data\vocal3\img1140.png,327.8536862519317,299.81693585042876,335.9988939729099,273.7522711432987,342.51506014969243,245.24404411987513,348.21670555437714,210.21965091966905,349.84574709857276,180.08238235204988,349.84574709857276,151.57415532862638,,,325.4101239356383,273.7522711432987,327.0391654798339,245.24404411987513,327.0391654798339,211.84869246386472,326.2246447077361,183.34046544044116,324.5956031635405,153.203196872822,,
labeled-data\vocal3\img1165.png,299.3454592285082,316.10735129238503,302.60354231689945,289.22816581315715,303.41806308899726,253.3892518408533,305.86162540529074,226.51006636162538,311.56327080997545,190.6711523893215,315.6358746704645,162.16292536589793,,,299.3454592285082,288.41364504105934,300.97450077270383,255.0182933850489,303.41806308899726,226.51006636162538,303.41806308899726,193.92923547771278,300.159980000606,164.6064876821914,,
labeled-data\vocal3\img1167.png,300.0886631011963,316.5115755200386,303.1536374092102,293.80808877944946,305.0104568004608,261.3344066143036,307.1796900033951,229.19831502437592,310.752400636673,191.02788376808167,315.77020996809006,162.27524137496948,,,299.48871475458145,294.9058883190155,303.4961175918579,262.1918218135834,305.2259030342102,227.9558938331902,304.132022857666,191.30873370170593,302.9369993209839,162.30493354797363,,
labeled-data\vocal3\img1200.png,295.2728553680191,307.1476227993091,295.2728553680191,282.7119996363746,296.90189691221474,255.0182933850489,297.71641768431255,223.2519832732341,302.60354231689945,186.5985485288324,306.67614617738855,161.34840459380013,,,294.4583345959213,282.7119996363746,295.2728553680191,256.64733492924455,297.71641768431255,223.2519832732341,294.4583345959213,187.41306930093026,293.6438138238235,162.9774461379958,,
labeled-data\vocal3\img1243.png,438.6285112572346,303.07501893882,446.7737189782128,289.22816581315715,454.9189266991909,268.8651465107118,462.24961364807126,244.42952334777732,472.8383836853429,220.80842095694067,480.98359140632095,191.4856731614193,492.3868822156904,166.23552922638703,430.4833035362564,290.04268658525496,428.039741219963,267.2361049665161,422.33809581527834,242.80048180358168,415.82192963849576,218.36485864064724,412.56384655010453,189.04211084512588,406.86220114541976,159.7193630496045
labeled-data\vocal3\img1252.png,,,302.2799401283264,293.0557142496109,313.84460067749023,268.1657591611147,327.3654525279999,241.4666805267334,336.18528604507446,217.12940216064453,346.75975799560547,190.36966824531555,360.77510690689087,162.94473218917847,285.6556646823883,293.3799252510071,278.7987449169159,271.91904163360596,270.38073801994324,245.57937967777252,262.34189558029175,221.1729222536087,256.6065864562988,195.03197050094604,247.5902135372162,163.82260942459106
labeled-data\vocal3\img1299.png,287.7398498058319,291.53249925374985,294.39139008522034,271.43542861938477,298.9946012496948,245.37077617645264,300.37353324890137,215.25398230552673,304.2694525718689,184.9699845314026,304.54223132133484,154.29569911956787,305.77268958091736,133.80139875411987,282.907648563385,273.75127363204956,282.7044299840927,245.10657346248627,283.4526046514511,214.7631266117096,285.8603982925415,184.33712339401245,287.12721967697144,155.0333998799324,,
labeled-data\vocal3\img1302.png,300.159980000606,294.11529044574405,306.67614617738855,278.63939577588553,312.37779158207326,253.3892518408533,316.4503954425623,231.39719099421225,322.9665616193448,198.00183933820182,318.8939577588558,169.49361231477832,318.07943698675797,138.54182297506134,296.08737614011693,278.63939577588553,297.71641768431255,252.57473106875545,300.159980000606,228.139107905821,300.159980000606,200.4454016544953,299.3454592285082,171.93717463107174,,
labeled-data\vocal3\img1305.png,316.1455020904541,296.50337266921997,323.6904082298279,276.64123797416687,325.88715875148773,252.48367047309875,328.9660086631775,225.4208984375,332.9382864832878,194.1400647163391,336.7448501586914,158.8062286376953,,,309.3829288482666,277.1016366481781,306.7628638744354,252.1928243637085,308.307324975729,223.96646809577942,311.234587430954,193.788818359375,313.3916599750519,162.65140342712402,,
