labeled-data\uvfp5\img0267.png,327.76955343203684,249.97058621695345,326.9460704421074,239.26530734787008,325.2991044622484,230.20699445864568,322.8286554924599,219.5017155895623,319.53472353274196,206.3259877506905,317.887757552883,197.2676748614661,314.59382559316504,187.38587898231225,323.6521384823894,239.26530734787008,322.0051725025304,230.20699445864568,320.3582065226714,218.67823259963285,317.06427456295347,207.14947074061996,314.59382559316504,198.91464084132508,312.12337662337654,189.03284496217123
labeled-data\uvfp5\img0305.png,,,366.47325395872286,324.90753830053694,367.2967369486523,313.3787764415241,367.2967369486523,301.8500145825112,368.12021993858184,291.1447357134279,364.8262879788639,281.262939834274,364.8262879788639,272.20462694504965,357.41494106949847,324.90753830053694,355.7679750896395,316.67270840124206,353.297526119851,305.1439465422292,351.650560139992,293.6151846832164,350.82707715006256,282.90990581413297,,
labeled-data\uvfp5\img0338.png,373.06111787815877,317.4961913911716,376.3550498378767,308.4378785019471,379.6489817975947,293.6151846832164,382.11943076738316,282.0864228242035,383.76639674724214,273.0281099349791,389.5307776767485,257.3819331263188,391.1777436566075,245.85317126730598,368.12021993858184,309.26136149187664,365.64977096879335,297.7325996328638,362.3558390090754,286.203837773851,358.2384240594279,273.0281099349791,356.59145807956895,258.20541611624833,351.650560139992,242.55923930758803
labeled-data\uvfp5\img0371.png,,,,,331.8869683816843,217.03126661977387,327.76955343203684,210.4434027003379,324.4756214723189,198.09115785139562,,,,,328.59303642196636,218.67823259963285,324.4756214723189,208.79643672047894,322.0051725025304,199.7381238312546,,,,,,
labeled-data\uvfp5\img0390.png,3.177977681159973,0.4746084213256836,357.41494106949847,234.32440940829315,354.1210091097805,223.61913053920978,350.00359416013305,216.20778362984436,346.7096622004151,207.97295373054948,,,,,349.1801111702036,233.50092641836363,347.5331451903446,227.7365454888572,345.0626962205561,218.67823259963285,340.1217982809792,207.97295373054948,,,2.7190258502960205,4.720207154750824
labeled-data\uvfp5\img0408.png,,,,,378.0020158177357,245.02968827737647,373.8846008680882,234.32440940829315,368.9437029285113,227.7365454888572,,,,,374.70808385801774,247.50013724716496,369.7671859184408,237.6183413680111,365.64977096879335,230.20699445864568,,,,,,
labeled-data\uvfp5\img0433.png,3.179694354534149,0.47611045837402344,376.3550498378767,241.7357563176585,373.8846008680882,231.03047744857514,373.06111787815877,226.0895795089982,372.23763488822925,217.85474960970333,,,,,372.23763488822925,242.55923930758803,368.9437029285113,235.1478923982226,367.68874979019165,224.9081392288208,363.1793219990049,220.32519857949183,,,,
labeled-data\uvfp5\img0487.png,,,363.1793219990049,351.2589939782806,367.2967369486523,338.90674912933827,368.9437029285113,324.0840553106075,371.4141518982998,307.61439551201767,373.8846008680882,291.96821870335737,376.3550498378767,279.615973854415,354.1210091097805,352.9059599581396,349.1801111702036,340.55371510919724,341.76876426083817,325.7310212904664,336.0043833313317,310.08484448180616,331.0634853917548,294.43866767314586,327.76955343203684,284.55687179399195
labeled-data\uvfp5\img0589.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp5\img0628.png,3.072083353996277,0.4100666046142578,,,,,211.65845185197884,316.67270840124206,218.24631577141474,304.3204635522997,215.7758668016263,295.2621506630753,216.59934979155577,284.55687179399195,,,201.77665597282498,315.0257424213831,200.95317298289547,303.49698056237025,200.55506324768066,310.1174097061157,199.3062070030365,291.96821870335737,200.129689992966,285.38035478392146
labeled-data\uvfp5\img0632.png,,,,,,,,,203.42362195268396,306.7909125220882,,,,,,,,,,,182.83654720444673,307.61439551201767,180.36609823465824,296.90911664293435,178.71913225479926,289.49776973356893
labeled-data\uvfp5\img0640.png,,,224.18015098571777,331.7219487428665,226.36996459960938,317.5299769639969,223.04900979995728,302.7210748195648,223.76709914207458,289.2792444229126,,,,,218.8874397277832,332.3778209090233,214.9523838116968,319.96664036096,214.21826553344727,302.95185470581055,214.91653871536255,291.7544689178467,,,,
labeled-data\uvfp5\img0656.png,,,259.42046526788926,352.08247696821013,264.3613632074662,338.90674912933827,269.3022611470431,326.5545042803959,274.24315908662004,310.9083274717356,277.537091046338,299.3795656127228,281.65450599598546,288.6742867436394,253.6560843383828,352.9059599581396,249.53866938873534,338.0832661394088,247.0682204189469,324.0840553106075,243.77428845922896,311.73181046166513,243.77428845922896,297.7325996328638,243.77428845922896,286.203837773851
labeled-data\uvfp5\img0703.png,323.6521384823894,276.32204189469707,325.73350608348846,273.9931058883667,325.2991044622484,263.9697970457547,323.95325688272715,258.84027683734894,322.377742767334,252.3661346435547,320.8340845108032,245.22854340076447,318.12438106536865,239.64412450790405,320.2279088497162,273.1676781177521,319.38920617103577,267.3368473649025,318.71124054281245,260.67586508603677,314.5275182723999,252.4881353378296,312.90494537353516,247.62837100028992,310.75920701026917,240.95069766044617
labeled-data\uvfp5\img0771.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp5\img0811.png,443.0571720221654,327.37798727032543,440.16789722442627,313.19614028930664,426.5875122235755,303.49698056237025,424.1170632537871,288.6742867436394,411.7648184048448,274.6750759148381,406.0004374753383,268.0872119954022,,,433.4541325569153,317.9417703151703,423.7839000225067,307.47808170318604,413.4117843847037,292.7917016932869,405.1769544854089,280.43945684434453,401.23309421539307,272.7763681411743,,
labeled-data\uvfp5\img0852.png,382.11943076738316,351.2589939782806,376.81715393066406,333.61485970020294,368.5554208755493,321.71779561042786,359.8715465068817,306.33304142951965,348.4132542014122,288.55176854133606,338.6003884077072,275.9170856848359,231.92344546318054,327.5367691516876,371.19955867528915,337.1160740852356,361.13969707489014,326.8191683292389,350.28679037094116,309.83681750297546,339.36173129081726,292.08828841894865,334.4790737628937,278.78579568862915,,
labeled-data\uvfp5\img0938.png,467.7015243470669,399.85405826568604,464.5304660797119,384.98351526260376,456.6849055290222,369.3844037055969,448.70279479026794,352.5456552505493,438.9397570725179,336.4363001595498,430.704927173223,320.79012335088953,428.1513088196516,300.2542799413204,454.9384882450104,391.80647349357605,443.94108625128865,381.0132200717926,428.4415028989315,368.0230121612549,418.3526823242807,354.55292593799857,406.84875655174255,339.4848108291626,,
labeled-data\uvfp5\img1098.png,401.88302252569093,406.4323543035564,398.589090565973,390.7861774948961,389.5307776767485,377.61044965602423,381.29594777745365,362.78775583729345,372.23763488822925,346.3180960387037,362.3558390090754,336.4363001595498,,,389.5307776767485,395.727075434473,377.1785328278062,385.02179656538965,368.12021993858184,369.3756197567294,359.06190704935744,352.9059599581396,,,,
labeled-data\uvfp5\img1118.png,,,351.63869404792786,239.1135277748108,351.1831772327423,234.50846672058105,347.17670780420303,223.0164475440979,342.7042443752289,210.5685774087906,335.18090034140226,202.20857280104303,328.59303642196636,196.4441918715366,340.94528127090865,241.7357563176585,331.8869683816843,233.50092641836363,326.9460704421074,225.26609651906875,326.12258745217787,216.20778362984436,,,,
labeled-data\uvfp5\img1128.png,,,,,,,,,,,346.7096622004151,277.1455248846266,338.4748323011202,264.79328003568423,353.297526119851,323.26057232067797,346.7096622004151,317.4961913911716,338.4748323011202,311.73181046166513,326.9460704421074,304.3204635522997,320.3582065226714,295.2621506630753,314.59382559316504,286.203837773851
labeled-data\uvfp5\img1133.png,390.239869594574,306.95809519290924,387.0603287069601,297.7325996328638,369.7671859184408,282.0864228242035,361.53235601914594,273.0281099349791,350.82707715006256,262.32283106589574,345.0626962205561,256.55845013638935,,,378.8254988076652,303.49698056237025,370.5906689083703,292.7917016932869,359.06190704935744,277.1455248846266,349.1801111702036,272.20462694504965,,,,
labeled-data\uvfp5\img1150.png,401.0595395357614,273.0281099349791,388.70729468681907,266.4402460155432,378.0020158177357,254.08800116660086,362.3558390090754,245.02968827737647,349.1801111702036,235.1478923982226,340.94528127090865,223.61913053920978,324.4756214723189,217.03126661977387,383.76639674724214,271.38114395512014,373.06111787815877,261.4993480759663,359.88539003928696,254.08800116660086,343.41573024069714,246.67665425723544,328.59303642196636,234.32440940829315,315.4173085830945,221.14868156942129
labeled-data\uvfp5\img1320.png,3.0962042808532715,0.47612786293029785,416.70571634442166,282.0864228242035,410.9413354149153,270.5576609651907,399.4125735559024,263.9697970457547,392.001226646537,254.91148415653038,379.6489817975947,249.14710322702393,,,417.5291993343512,288.6742867436394,408.47088644512684,274.6750759148381,399.4125735559024,273.0281099349791,385.4133627271011,263.14631405582526,375.5315668479472,252.44103518674189,,
labeled-data\uvfp5\img1367.png,457.0563828509667,398.19752440426146,452.93896790131924,384.1983135754602,446.35110398188334,370.19910274665887,439.76324006244744,355.3764089279281,433.17537614301153,337.2597831494793,425.7640292336461,321.613606340819,419.9996483041396,303.49698056237025,444.7041380020243,392.43314347475507,432.351893153082,382.5513475956012,419.1761653142102,371.0225857365883,405.1769544854089,357.8468578977165,392.8247096364665,341.37719809912676,,
labeled-data\uvfp5\img1391.png,,,387.88381169688955,296.08563365300483,379.6489817975947,289.49776973356893,373.8846008680882,281.262939834274,363.1793219990049,268.9106949853317,,,,,383.76639674724214,300.2030486026523,375.5315668479472,293.6151846832164,369.7671859184408,284.55687179399195,357.41494106949847,272.20462694504965,,,,
labeled-data\uvfp5\img1480.png,345.88617921048564,412.1967352330628,351.650560139992,403.13842234383844,354.94449209971,395.727075434473,362.3558390090754,385.84527955531917,361.53235601914594,374.3165176963063,357.41494106949847,359.4938238775755,354.94449209971,339.7302321192677,343.03178572654724,406.7678484916687,338.4748323011202,398.19752440426146,334.35741735147275,391.60966048482555,329.4165194118958,377.61044965602423,327.76955343203684,363.61123882722296,336.0043833313317,343.0241640789857
labeled-data\uvfp5\img1531.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp5\img1546.png,230.422926902771,158.57845306396484,229.77507763042763,140.44734855633135,224.8341796908507,125.62465473760051,,,207.84683442115784,98.96514463424683,,,,,222.5736050605774,146.6861867904663,212.9526890516281,137.1467957496643,205.16632783412933,123.8339781910181,196.9021691083908,111.06749320030212,187.77744514402366,97.62623307999792,,
labeled-data\uvfp5\img1573.png,324.9918397665024,127.80243182182312,325.2991044622484,116.56634184837617,320.3582065226714,109.97847792894026,320.3582065226714,98.44971606992738,316.240791573024,91.86185215049147,308.8294446636586,81.1565732814081,,,317.23262917995453,119.78864336013794,312.20540952682495,113.90450406074524,304.54825091362,107.20440798997879,298.28323197364807,101.02336859703064,,,,
