scorer,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000
labeled-data\vocal1\img0441.png,2.525223970413208,0.05805182456970215,2.247976226499304e-06,5.439173460006714,4.394374042749405,1.7689765172690386e-06,3.2369487285614014,2.354143738746643,1.1689184020724497e-06,-1.0294647216796875,4.601833999156952,2.091076567012351e-06,1.2786810398101807,4.405111640691757,1.4157216128296568e-06,-0.6723237037658691,0.9345765113830566,2.446765279273677e-07,2.792870044708252,5.760660171508789,5.310631649990682e-07,0.0605776309967041,6.197658061981201,1.5725954938261566e-07,0.5177178382873535,0.3872084617614746,2.9586468031084223e-07,5.210116267204285,1.0271282196044922,1.532553568495132e-07,-1.2110538482666016,3.2994994521141052,5.702934231521795e-07,-0.2429366111755371,2.239197611808777,1.901855313235501e-07,1.9926838874816895,4.868155062198639,2.927956188614189e-07
labeled-data\vocal1\img0509.png,248.73833465576172,294.28827381134033,0.12324021011590958,253.53602075576782,273.72551822662354,0.9995896220207214,258.4480217695236,246.5067491531372,1.0,271.036497592926,207.35255312919617,0.9999998807907104,282.95560455322266,177.4253282546997,1.0,292.3805695474148,155.7004333138466,1.0,303.97143363952637,130.8954200744629,1.0,244.32820236682892,278.816921710968,0.9999927282333374,235.87320701777935,249.46770405769348,0.9999982118606567,219.33031529188156,208.3352336883545,0.9999854564666748,200.87675619125366,178.70236778259277,1.0,184.19079732894897,159.86350440979004,1.0,166.9816391468048,139.2176923751831,1.0
labeled-data\vocal1\img0516.png,266.5811060667038,315.2396869659424,0.024589888751506805,269.9183238744736,308.05970001220703,0.9990891218185425,271.809898853302,292.21355402469635,0.9999994039535522,275.0215027332306,261.9788273572922,1.0,277.52132749557495,236.5999231338501,1.0,278.20704197883606,224.01070022583008,0.9251291751861572,270.3438081741333,339.8673119544983,0.008277017623186111,264.9643714427948,308.08733654022217,0.9989196062088013,265.27937507629395,292.34811848402023,0.9999998807907104,255.71757078170776,258.3945288658142,1.0,255.0108003616333,237.70062351226807,1.0,255.2113480567932,228.25346168875694,0.707621693611145,268.32223922014236,305.96847915649414,3.479803490336053e-05
labeled-data\vocal1\img0324.png,231.87847423553467,279.4598627090454,0.9999967813491821,231.24956464767456,246.32734060287476,0.9999978542327881,230.5171763896942,215.91483640670776,1.0,225.9303982257843,191.93287348747253,1.0,223.8952238559723,164.07024490833282,1.0,225.38414669036865,153.23804450035095,6.587462848983705e-05,231.6581015586853,256.3927946090698,0.00024064563331194222,230.8115041255951,247.17377424240112,0.9999992847442627,226.09602451324463,216.07143115997314,1.0,221.36330842971802,189.70282912254333,1.0,219.1174807548523,162.7316654920578,1.0,216.28561639785767,155.9543758034706,0.0003058010770473629,228.46251153945923,243.0934534072876,5.148511263541877e-06
labeled-data\vocal1\img0974.png,246.0813343524933,314.8545751571655,1.0,255.79009914398193,293.71786737442017,1.0,257.65018224716187,265.66846990585327,1.0,257.4380555152893,234.35839784145355,0.9999998807907104,258.267906665802,210.68631064891815,1.0,257.4947888851166,188.57695627212524,0.9999998807907104,242.88510990142822,297.55443477630615,0.0001534889015601948,235.46919625997543,294.36315178871155,1.0,235.95498491078615,265.97267842292786,1.0,235.6503069102764,235.61756119132042,1.0,232.05421447753906,209.4949493408203,1.0,232.1711015701294,190.98420238494873,0.9978986978530884,242.12858390808105,313.49455642700195,4.043469743919559e-05
labeled-data\vocal1\img0659.png,3.0113614201545715,0.02669358253479004,9.206756317325926e-07,5.7592490911483765,4.064395040273666,1.0977726105920738e-06,3.076539099216461,1.9958000183105469,5.628601797980082e-07,-1.1327686309814453,4.802208721637726,8.862719482749526e-07,477.4688118696213,1.310450553894043,1.7896595636557322e-06,-0.9713339805603027,1.3626058101654053,1.0781236170487318e-07,3.0007737278938293,5.631167054176331,2.553674676164519e-07,0.11854743957519531,5.361125230789185,1.2458157527817093e-07,1.541356086730957,0.15541863441467285,2.129044816001624e-07,4.826691210269928,1.9888055324554443,1.3787187924663158e-07,-1.0396199226379395,4.1369869858026505,4.4758999706573377e-07,-0.8624029159545898,3.076228618621826,1.3171982971016405e-07,1.1355435848236084,5.15265417098999,2.434863404232601e-07
labeled-data\vocal1\img0638.png,207.55227375030518,249.96270561218262,1.0,215.57015657424927,226.77534103393555,1.0,221.21255922317505,195.35597968101501,1.0,224.51442408561707,163.6336121559143,1.0,234.05212354660034,133.06987524032593,1.0,235.6206720471382,97.58607578277588,1.0,242.40266132354736,57.986013889312744,1.0,196.510702252388,227.51309061050415,1.0,189.53390967845917,193.58925008773804,1.0,184.47892951965332,159.79622650146484,1.0,174.6989438533783,134.23024678230286,1.0,164.42806342244148,97.99166202545166,1.0,161.63608407974243,78.85853719711304,0.000787283992394805
labeled-data\vocal1\img0572.png,231.0477442741394,247.39058017730713,0.9999809265136719,233.7383017539978,225.5763201713562,0.9999997615814209,231.2188696861267,162.31887674331665,0.9999997615814209,230.04886484146118,123.3870997428894,1.0,229.87404835224152,96.51307201385498,1.0,230.59772753715515,81.86692428588867,0.999745786190033,228.15813721716404,231.55078315734863,0.2650553584098816,226.33285319805145,223.15934681892395,1.0,221.22024595737457,149.61692714691162,1.0,217.9905400276184,121.88872814178467,1.0,216.13349962234497,96.75318431854248,1.0,217.69844222068787,85.98964381217957,0.9856235980987549,231.59288215637207,243.4648094177246,0.00015947034989949316
labeled-data\vocal1\img0199.png,205.5022474527359,288.95997953414917,1.0,216.6005449295044,271.6989235877991,1.0,228.68138778209686,243.31331741809845,1.0,238.33111834526062,213.75530743598938,1.0,251.11751174926758,181.99931693077087,1.0,260.64987766742706,156.77251625061035,1.0,270.8843252658844,135.61175632476807,1.0,197.21621203422546,273.4254789352417,1.0,189.0223309993744,248.03395128250122,1.0,179.80645513534546,224.5280089378357,1.0,160.73896503448486,186.3175892829895,1.0,146.44651079177856,162.07050132751465,1.0,138.7266639471054,145.36317610740662,0.0008387231500819325
labeled-data\vocal1\img0510.png,256.4184567928314,307.2588409781456,0.4108874201774597,261.6736170053482,288.06863594055176,0.9999998807907104,262.24013805389404,266.4551110267639,1.0,265.62906312942505,226.08143413066864,0.9999995231628418,273.1692485809326,193.4688971042633,1.0,275.9661317206919,164.23459708690643,1.0,286.22295093536377,133.47648549079895,1.0,243.4605900645256,290.33570671081543,1.0,238.09831738471985,266.67404103279114,0.9999997615814209,227.19627088308334,230.53742218017578,1.0,217.41318607330322,194.20902967453003,1.0,208.335031747818,168.25092029571533,1.0,203.7862410545349,155.0698515176773,0.00035657998523674905
labeled-data\vocal1\img0460.png,242.17625260353088,199.42729091644287,2.0909188606310636e-05,148.0960931777954,63.235952854156494,9.23249899642542e-06,259.9554380327463,157.68176448345184,0.003019553842023015,265.74692392349243,136.72506093978882,0.9999998807907104,271.06285309791565,109.77006447315216,1.0,278.3949773311615,85.16562271118164,1.0,288.34821796417236,59.945849895477295,1.0,220.4685755968094,183.58189296722412,0.0004992206231690943,205.8878229856491,159.24766635894775,0.11709170788526535,193.9867856502533,138.21844923496246,1.0,174.49750566482544,117.05579233169556,1.0,159.1590325832367,88.37261772155762,1.0,146.90960228443146,62.44155979156494,1.0
labeled-data\vocal1\img0398.png,238.86366605758667,283.55212926864624,1.0,247.07423782348633,267.07088327407837,1.0,248.29741859436035,246.66161918640137,1.0,248.70502614974976,188.8374366760254,0.9994788765907288,245.46333169937134,168.82852745056152,1.0,245.10648822784424,156.81265670061111,0.48468220233917236,235.72300508618355,272.04022216796875,0.0012012566439807415,232.81245708465576,267.820402354002,1.0,228.98700040578842,249.03847742080688,1.0,221.5683970451355,191.06317567825317,0.9999980926513672,220.21929816901684,169.8398118019104,1.0,220.81433755159378,158.01466631889343,0.8383411765098572,239.79427003860474,286.93602418899536,0.00029106298461556435
