labeled-data\vocal1\img0341.png,235.01379108428955,243.69941437244415,233.96753246753244,223.1744497246479,235.8203691948738,192.29383760229206,235.20275695242665,172.5302458439843,238.29081816466223,156.47232754035926,236.43798143732087,134.23828681226303,,,230.87947125529686,225.02728645198926,229.6442467704026,195.99951105697474,223.46812434593144,176.8535315411141,215.43916519411889,154.61949081301793,216.05677743656602,134.23828681226303,,
labeled-data\vocal1\img0361.png,241.99649161934494,239.23236802827296,240.76126713445072,213.91026608794115,238.29081816466223,180.55920499579682,233.96753246753244,151.5314296007823,232.73230798263822,121.2684297208736,,,,,238.90843040710936,213.91026608794115,234.58514470997957,179.3239805109026,229.6442467704026,151.5314296007823,229.6442467704026,121.2684297208736,,,,
labeled-data\vocal1\img0376.png,234.3300290107727,247.20430278778076,241.37887937689786,223.792061967095,239.5260426495565,199.08757226921034,237.67320592221515,165.736511177066,237.055593679768,134.85589905471016,236.43798143732087,112.00424608416682,,,225.3209610732728,218.85116402751808,222.23289986103723,195.99951105697474,218.52722640635452,163.88367444972465,215.43916519411889,138.56157250939287,211.6197220981121,111.98809742927551,,
labeled-data\vocal1\img0398.png,242.61410386179207,281.23000051467693,250.0254507711575,255.9078985743451,246.93738955892186,236.14430681603736,249.40783852871036,203.41085796634016,246.31977731647478,182.41204172313817,247.555001801369,164.5012866921718,,,230.87947125529686,258.99595978658067,229.0266345279555,237.9971435433787,224.70334883082566,210.20459263325844,218.52722640635452,184.26487845047953,222.23289986103723,165.1188989346189,,
labeled-data\vocal1\img0406.png,237.055593679768,280.6123882722298,233.96753246753244,256.52551081679223,232.11469574019108,231.82102111890754,230.87947125529686,207.73414366346998,229.6442467704026,186.735327420268,230.26185901284973,165.736511177066,,,231.49708349774394,258.3783475441336,229.6442467704026,232.43863336135465,227.17379780061415,208.3517559059171,220.99767537614295,187.97055190516224,218.52722640635452,166.97173566196025,,
labeled-data\vocal1\img0441.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\vocal1\img0443.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\vocal1\img0452.png,,,250.64306301360457,208.3517559059171,258.05440992296997,186.11771517782088,264.13120889663696,152.06246948242188,270.5856864452362,120.43995189666748,274.8299926519394,93.51301097869873,284.611736348196,63.830491173291705,215.43916519411889,208.9693681483642,203.70453258762367,186.11771517782088,189.3607177734375,154.94308865070343,164.68819284439087,120.68665075302124,153.34427404403687,94.46473860740662,141.02739238739014,71.83978295326233
labeled-data\vocal1\img0460.png,,,,,259.9072466503113,155.237103055465,265.4657568323354,137.3263480244986,271.06285309791565,109.77006447315216,282.75889962085466,86.06453190138791,290.1702465302201,61.97765444595035,214.8215529516718,174.38308257132564,205.8878229856491,159.24766635894775,191.96989998112846,139.7967969942871,176.52959391995054,114.47469505395532,161.7069001012197,88.5349808711764,146.90960228443146,62.44155979156494
labeled-data\vocal1\img0462.png,,,,,254.96634871073442,123.73887869066203,267.9362058021238,106.44573590214276,273.65986824035645,87.25386190414429,282.4487843513489,67.81272654235363,289.1972050666809,49.55708694458008,,,203.0869203451766,128.06216438779188,188.2526884675026,116.68322294950485,172.2063082228207,100.88722572011869,157.38361440408988,78.65318499202249,143.1152000427246,57.13140058517456
labeled-data\vocal1\img0470.png,,,,,,,269.1714302870181,133.0030623273688,275.34755271148924,107.68096038703703,284.611736348196,82.3588584467052,293.2583077424557,58.27198099126764,,,,,191.35228773868133,139.7967969942871,171.58869598037361,121.88604196332068,152.44271646451296,94.71110329564755,141.94330834291196,67.53616462797441
labeled-data\vocal1\img0509.png,248.73833465576172,294.28827381134033,254.96634871073442,273.8186536053115,258.4480217695236,246.5067491531372,271.036497592926,207.35255312919617,282.95560455322266,177.4253282546997,292.3805695474148,155.7004333138466,303.97143363952637,130.8954200744629,245.08455283158057,275.0538780902057,235.87320701777935,249.46770405769348,219.33031529188156,208.3352336883545,200.87675619125366,178.70236778259277,184.19079732894897,159.86350440979004,166.9816391468048,139.2176923751831
labeled-data\vocal1\img0510.png,256.4184567928314,307.2588409781456,266.08336907478247,283.70044948446537,268.553818044571,260.848796513922,267.31859355967674,227.49773542177772,273.1692485809326,193.4688971042633,275.9661317206919,164.23459708690643,286.22295093536377,133.47648549079895,243.2317161042392,284.93567396935964,233.3499202250853,260.23118427147494,227.19627088308334,230.53742218017578,217.41318607330322,194.20902967453003,208.335031747818,168.25092029571533,,
labeled-data\vocal1\img0516.png,,,268.553818044571,320.7571840312924,271.809898853302,292.21355402469635,275.0215027332306,261.9788273572922,275.34755271148924,246.02610269519124,278.4356139237249,229.35057214911907,,,268.553818044571,321.37479627373955,265.27937507629395,292.34811848402023,258.67202216541716,266.4073066959461,255.58396095318156,244.1732659678499,256.8191854380758,231.82102111890754,,
labeled-data\vocal1\img0529.png,267.31859355967674,264.55446996860474,268.553818044571,236.14430681603736,268.553818044571,203.41085796634016,268.553818044571,174.38308257132564,268.553818044571,143.5024704489698,,,,,264.8481445898883,236.76191905848447,263.61292010499403,204.02847020878727,259.28963440786424,171.91263360153718,257.4367976805229,143.5024704489698,,,,
labeled-data\vocal1\img0562.png,234.8356385231018,216.94254302978516,239.5260426495565,195.99951105697474,238.83564615249634,171.65573978424072,245.42095303535461,130.75509428977966,245.48868918418884,103.80776047706604,244.03528809174895,80.24501943588257,,,224.70334883082566,197.234735541869,224.70334883082566,169.44218463174872,217.90961416390738,133.0030623273688,216.84241485595703,101.09100842475891,217.90961416390738,83.59408293159942,,
labeled-data\vocal1\img0572.png,231.0477442741394,247.39058017730713,233.3499202250853,218.23355178507097,232.11469574019108,191.0586131173978,229.0266345279555,160.79561323748908,229.0266345279555,129.2973888726861,229.6442467704026,95.32871553809468,,,224.70334883082566,215.14549057283537,227.17379780061415,193.52906208718628,222.23289986103723,159.56038875259483,220.99767537614295,126.82693990289766,217.29200192146024,97.79916450788312,,
labeled-data\vocal1\img0634.png,209.88065501209488,259.6135720290278,217.29200192146024,233.05624560380178,225.93857331571988,200.32279675410456,232.73230798263822,168.20696014685447,240.76126713445072,139.17918475183995,245.70216507402765,103.35767468990718,254.34873646828729,63.21287893084457,199.38124689049388,233.6738578462489,190.1170632537871,199.70518451165745,185.79377755665726,166.97173566196025,176.52959391995054,141.64963372162845,166.64779804079666,105.21051141724854,,
labeled-data\vocal1\img0638.png,207.55227375030518,249.96270561218262,215.57015657424927,226.77534103393555,221.21255922317505,195.35597968101501,224.51442408561707,163.6336121559143,234.05212354660034,133.06987524032593,235.6206720471382,97.58607578277588,242.40266132354736,57.986013889312744,196.510702252388,227.51309061050415,189.53390967845917,193.58925008773804,184.47892951965332,159.79622650146484,174.6989438533783,134.23024678230286,164.42806342244148,97.99166202545166,,
labeled-data\vocal1\img0650.png,204.9397570725179,262.0840209988163,221.6152876185901,230.58579663401332,237.055593679768,199.08757226921034,251.2606752560517,163.88367444972465,269.7890425294652,135.4735112971573,282.1412873784076,103.97528693235432,300.66965465182113,66.30094014308014,185.17616531421018,234.90908233114314,166.64779804079666,206.49891917857573,151.82510422206585,180.55920499579682,123.41494106949844,147.2081439036525,104.88657379608495,113.85708281150818,85.12298203777718,77.41796050712827
labeled-data\vocal1\img0659.png,,,,,,,,,477.4688118696213,1.310450553894043,,,,,,,,,,,,,,,,
labeled-data\vocal1\img0662.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\vocal1\img0712.png,224.70334883082566,195.38189881452763,238.90843040710936,170.05979687419583,253.11351198339307,145.35530717631116,266.70098131722966,110.7690215992726,283.99412410574894,79.27079723446963,294.4935322273499,52.095858566796494,308.08100156118644,23.685695414229087,201.85169586028232,173.14785808643143,187.02900204155154,149.06098063099387,174.05914495016205,117.56275626619089,151.82510422206585,86.06453190138791,140.0904716155706,59.50720547616186,125.2677777968398,36.037940263171436
labeled-data\vocal1\img0778.png,223.46812434593144,296.67030657585485,230.26185901284973,272.58342912041724,243.8493283466863,241.70281699806142,255.58396095318156,207.11653142102287,272.2594914992537,178.70636826845546,281.5236751359605,155.85471529791215,298.8168179244798,126.20932766045053,211.73349173943623,272.58342912041724,197.52841016315253,246.02610269519124,183.32332858686883,216.38071505772962,166.64779804079666,186.735327420268,151.2074919796187,161.4132254799362,131.44390022131097,136.70873578205152
labeled-data\vocal1\img0805.png,217.29200192146024,285.5532862118067,224.70334883082566,259.6135720290278,227.17379780061415,235.52669457359025,230.26185901284973,204.02847020878727,237.67320592221515,171.29502135909007,242.61410386179207,144.73769493386402,254.34873646828729,114.47469505395532,209.88065501209488,262.7016332412634,201.23408361783524,236.76191905848447,195.05796119336404,212.0574293605998,180.23526737463325,181.79442948069106,167.26541028324377,147.8257561460996,156.14838991919567,128.06216438779188
labeled-data\vocal1\img0840.png,221.6152876185901,282.46522499957115,232.11469574019108,256.52551081679223,247.555001801369,225.02728645198926,264.2305323474412,192.91144984473917,277.8180016812778,166.35412341951314,293.2583077424557,136.70873578205152,309.9338382885278,109.53379711437833,203.0869203451766,255.9078985743451,186.4113897991044,225.02728645198926,171.58869598037361,198.46996002676323,155.53077767674856,176.235919298667,140.70808385801774,149.06098063099387,121.56210434215708,125.59171541800339
labeled-data\vocal1\img0974.png,246.0813343524933,314.8545751571655,255.79009914398193,293.71786737442017,257.65018224716187,265.66846990585327,257.4380555152893,234.35839784145355,258.267906665802,210.68631064891815,257.4947888851166,188.57695627212524,,,242.61410386179207,295.4350820909606,239.5260426495565,267.0249189383932,235.6503069102764,235.61756119132042,234.58514470997957,212.0574293605998,232.1711015701294,190.98420238494873,,
labeled-data\vocal1\img0981.png,251.95078897476196,313.7115697860718,255.85016512870789,289.7393481731415,256.82567954063416,258.0676636695862,252.36809539794922,229.25584483146667,252.83676499128342,201.05058526992798,,,,,251.2606752560517,289.25895966648943,251.19317615032196,258.17622470855713,247.24668645858765,228.48685306310654,246.47798323631287,202.3031268119812,,,,
labeled-data\vocal1\img0997.png,249.40783852871036,334.9622656075761,259.28963440786424,318.90434730395106,260.5248588927585,297.28791881830193,261.7600833776527,273.20104136286443,262.37769562009987,247.8789394225326,262.37769562009987,216.99832730017673,,,238.29081816466223,319.5219595463982,238.29081816466223,298.5231433031962,236.43798143732087,273.20104136286443,236.43798143732087,250.34938839232106,232.11469574019108,223.792061967095,,
labeled-data\vocal1\img1013.png,244.46694058913343,296.0526943334077,245.70216507402765,271.96581687797016,244.46694058913343,243.55565372540278,251.2606752560517,220.70400075485944,253.11351198339307,193.52906208718628,,,,,238.90843040710936,271.96581687797016,237.055593679768,245.40849045274413,231.49708349774394,222.5568374822008,229.0266345279555,196.61712329942188,,,,
labeled-data\vocal1\img1075.png,233.14964056015015,355.6892156600952,231.49708349774394,339.90316354715304,233.3499202250853,314.5810616068212,230.26185901284973,289.25895966648943,227.17379780061415,266.4073066959461,227.79141004306123,246.02610269519124,,,230.60012674331665,340.9489476084709,226.55618555816702,315.19867384926835,226.55618555816702,291.72940863627787,220.38006313369587,262.7016332412634,221.6152876185901,245.40849045274413,,
labeled-data\vocal1\img1169.png,246.31977731647478,265.789694453499,262.37769562009987,240.46759251316718,277.2003894388306,212.6750416030469,290.1702465302201,179.3239805109026,311.78667501586915,151.5314296007823,327.22698107704707,113.85708281150818,346.9905728353549,78.65318499202249,228.40902228550837,243.55565372540278,212.3511039818833,221.32161299730654,199.99885913294096,189.8233886325036,175.29436943505627,152.76665408567658,159.23645113143124,112.00424608416682,143.79614507025332,81.74124620425806
