labeled-data\nop7\img0517.png,326.95735530959803,363.0321934002674,322.0229757050337,338.3602953774459,312.9766130966658,301.3524483432136,303.93025048829793,274.21336051810994,307.21983689134083,238.0279100846384,305.5750436898194,205.95444265497048,304.3028917312622,178.52650213241577,314.62140629818725,337.53789877668515,306.3974402905801,308.75401775006003,301.46306068601575,275.8581537196314,290.7719048761264,245.42947949148487,282.5479388685193,212.53361546105617,275.9687660624336,189.50651063975613
labeled-data\nop7\img0612.png,,,227.30462866063914,406.4323543035564,223.18721371099173,392.43314347475507,221.54024773113275,375.9634836761653,221.54024773113275,359.4938238775755,220.71676474120324,344.6711300588447,220.71676474120324,327.37798727032543,223.18721371099173,408.90280327334483,220.71676474120324,392.43314347475507,219.06979876134426,378.43393264595375,219.06979876134426,359.4938238775755,218.24631577141474,347.14157902863315,217.42283278148528,329.84843624011387
labeled-data\nop7\img0633.png,221.69059041222627,398.3952472329782,223.33538361374767,379.4801254154817,221.69059041222627,364.6769866017888,221.69059041222627,346.584261385053,218.40100400918337,341.6498817804887,218.40100400918337,323.557156563753,219.2234006099441,310.3988109515815,218.40100400918337,379.4801254154817,214.2890210053798,367.14417640407095,213.46662440461907,349.8738477880959,214.95833539962769,339.2825862765312,212.64422780385834,324.3795531645137,210.17703800157622,312.04360415310293
labeled-data\nop7\img0757.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\nop7\img0771.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\nop7\img0796.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\nop7\img0798.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\nop7\img0888.png,272.6791796593907,305.4644313470172,271.03438645786923,294.7732755371279,267.74480005482644,279.97013672343496,260.3432306479799,262.69980810745994,261.98802384950136,249.54146249528844,265.27761025254426,232.27113387931342,266.100006853305,219.93518486790265,265.27761025254426,294.7732755371279,261.16562724874063,281.6149299249564,254.00437903404236,263.3310794830322,246.8152687549591,251.24780416488647,238.19588327407837,236.0877085700631,234.75946474075317,223.45524716377258
labeled-data\nop7\img0920.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\nop7\img0975.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\nop7\img1024.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\nop7\img1196.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\nop7\img1249.png,371.4141518982998,279.615973854415,367.2967369486523,265.6167630256137,359.88539003928696,247.50013724716496,352.47404312992154,226.91306249892773,345.88617921048564,205.50250476076098,339.2983152910497,186.56239599238273,331.8869683816843,162.68138928442755,364.8262879788639,266.4402460155432,357.41494106949847,249.14710322702393,351.650560139992,229.38351146871616,343.41573024069714,207.97295373054948,336.82786632126124,189.03284496217123,327.76955343203684,164.32835526428653
labeled-data\nop7\img1298.png,363.1793219990049,291.1447357134279,359.88539003928696,273.0281099349791,350.00359416013305,252.44103518674189,345.0626962205561,233.50092641836363,337.6513493111907,211.26688569026743,334.35741735147275,189.03284496217123,,,356.59145807956895,273.0281099349791,348.3566281802741,255.73496714645984,340.1217982809792,235.1478923982226,334.35741735147275,213.73733466005586,327.76955343203684,190.6798109420302,,
labeled-data\nop7\img1342.png,455.2512250282699,406.6192132405854,444.5600692183806,399.2176438337389,442.0928794160984,388.5264880238496,441.2704828153377,372.07855600863525,435.5137066100127,361.3874001987459,,,,,451.1392420244663,399.2176438337389,447.8496556214234,384.414505020046,436.33610321077333,374.5457458109174,430.57932700544836,363.8545900010281,,,,
labeled-data\nop7\img1358.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\nop7\img1359.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\nop7\img1364.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\nop7\img1365.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\nop7\img1395.png,303.93025048829793,218.2903916663812,307.5261379778385,211.01210194826126,307.8215352445841,203.05737525224686,305.8366343975067,194.6855412721634,308.04223349210156,189.50651063975613,308.04223349210156,180.46014803138826,,,301.46306068601575,212.53361546105617,301.46306068601575,204.30964945344903,300.640664085255,195.26328684508115,299.68425437808037,188.9477155804634,295.7062844806908,179.63775143062753,,
labeled-data\nop7\img1402.png,317.08859610046943,249.54146249528844,318.7333893019909,240.49509988692057,315.443802898948,232.27113387931342,315.443802898948,225.69196107322767,316.2661994997087,216.6455984648598,313.7990096974265,210.88882225953478,,,312.1542164959051,242.13989308844202,309.687026693623,237.20551348387772,308.2560786008835,224.1267385482788,307.18783485889435,218.97878515720367,306.3974402905801,211.7112188602955,,
labeled-data\nop7\img1458.png,3.191279113292694,0.3948185443878174,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\nop7\img1516.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\nop7\img1547.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\nop7\img1549.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\nop7\img1574.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\nop7\img1595.png,350.00359416013305,359.4938238775755,350.82707715006256,347.14157902863315,350.82707715006256,333.96585118976134,351.650560139992,317.4961913911716,351.650560139992,301.8500145825112,352.47404312992154,288.6742867436394,354.94449209971,268.0872119954022,341.76876426083817,349.61202799842164,335.18090034140226,336.4363001595498,328.59303642196636,323.26057232067797,321.18168951260094,310.08484448180616,313.7703426032355,296.08563365300483,308.00596167372913,282.0864228242035
labeled-data\nop7\img1715.png,371.3667717506768,366.3217798033103,370.54437514991605,354.8082273926602,365.42366564273834,343.81756234169006,362.1806387901306,330.7711924314499,359.5099184513092,319.0473721027374,357.4449899196625,311.0657114982605,358.2084261385053,299.70765514169216,364.6225845217705,358.65962529182434,358.7346706390381,345.39250659942627,354.5816251039505,334.6125650405884,350.38258028030396,324.63809019327164,348.5946390032768,315.821725577116,,
labeled-data\nop7\img1724.png,355.7679750896395,359.4938238775755,352.47404312992154,343.0241640789857,350.00359416013305,324.0840553106075,346.7096622004151,306.7909125220882,344.23921323062666,294.43866767314586,,,,,349.1801111702036,343.8476470689152,340.94528127090865,327.37798727032543,336.0043833313317,315.0257424213831,,,,,,
labeled-data\nop7\img1828.png,3.159807324409485,0.46164393424987793,,,,,371.52033284306526,416.2133479118347,369.54610896110535,410.5549569129944,369.34718465805054,404.6253795027733,369.5029468536377,400.30230236053467,,,365.8012102842331,422.41467237472534,363.4376487135887,417.23861837387085,361.1192669868469,413.0609053373337,361.5014901161194,406.53278160095215,,
labeled-data\nop7\img1846.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\nop7\img1857.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\nop7\img1880.png,3.0054222345352173,0.1668999195098877,,,,,,,,,,,,,,,,,,,,,,,,
