labeled-data\vocal3\img0696.png,,,278.167919153965,299.00241507833096,290.3857307354322,275.3813126874943,309.11970849368197,243.61500257567948,323.7810823914427,212.66321323596253,335.9988939729099,188.22759007302807,348.21670555437714,159.7193630496045,259.43394139571524,302.2604981667222,249.6596921305415,277.8248750037877,238.25640132117206,249.3166479803642,228.48215205599826,219.17937941274505,217.07886124662883,186.5985485288324,204.0465288930638,151.57415532862638
labeled-data\vocal3\img0710.png,,,300.97450077270383,294.11529044574405,318.8939577588558,270.4941880549074,329.4827277961274,241.17144025938606,344.95862246598585,213.47773400806034,357.1764340474531,185.7840277567346,366.9506833126269,169.49361231477832,275.72435683767156,293.30076967364624,268.39366988879124,270.4941880549074,259.43394139571524,243.61500257567948,252.91777521893272,213.47773400806034,240.6999636374655,182.52594466834336,228.48215205599826,145.05798915184386
labeled-data\vocal3\img0743.png,,,358.8054755916487,295.74433198993967,362.8780794521378,264.7925426502227,362.8780794521378,231.39719099421225,371.02328717311593,197.187318566104,376.72493257780064,160.53388382170232,,,356.3619132753553,294.92981121784186,358.8054755916487,263.9780218781249,362.8780794521378,232.2117117663101,361.2490379079422,196.3727977940062,359.6199963637465,161.34840459380013,,
labeled-data\vocal3\img0847.png,285.4986061028453,332.39776673434136,290.3857307354322,314.4783097481894,292.8292930517257,286.7846034968637,294.4583345959213,256.64733492924455,297.71641768431255,224.06650404533195,299.3454592285082,193.11471470561492,,,284.6840853307475,314.4783097481894,283.0550437865519,288.41364504105934,283.0550437865519,259.090897245538,283.8695645586497,223.2519832732341,284.6840853307475,191.4856731614193,,
labeled-data\vocal3\img0852.png,271.65175297718247,314.4783097481894,278.9824399260628,287.59912426896153,279.79696069816066,252.57473106875545,284.6840853307475,217.55033786854938,290.3857307354322,184.15498621253897,296.08737614011693,143.42894760764818,,,269.20819066088904,290.04268658525496,271.65175297718247,254.2037726129511,269.20819066088904,217.55033786854938,271.65175297718247,183.34046544044116,271.65175297718247,146.68703069603947,,
labeled-data\vocal3\img0867.png,287.127647647041,312.034747431896,300.159980000606,288.41364504105934,313.19231235417107,263.9780218781249,329.4827277961274,234.6552740826035,342.51506014969243,206.14704705918,356.3619132753553,179.26786157995207,371.83780794521374,155.64675918911541,277.3533983818672,288.41364504105934,267.57914911669343,260.71993878973365,261.0629829399109,231.39719099421225,250.4742129026393,198.00183933820182,242.32900518166116,170.30813308687613,232.55475591648735,134.46921911457224
labeled-data\vocal3\img0882.png,280.61148147025847,294.11529044574405,284.6840853307475,277.0103542316899,283.8695645586497,250.13116875246203,287.9421684191388,223.2519832732341,287.9421684191388,200.4454016544953,290.3857307354322,175.19525771946303,300.97450077270383,148.3160722402351,280.61148147025847,277.8248750037877,283.0550437865519,250.13116875246203,283.8695645586497,224.88102481742976,285.4986061028453,198.81636011029963,286.3131268749432,177.63882003575645,282.2405230144541,145.87250992394166
labeled-data\vocal3\img0932.png,294.4583345959213,283.52652040847244,299.3454592285082,265.6070634223205,302.60354231689945,239.54239871519042,305.04710463319293,211.03417169176686,309.9342292657798,176.82429926365865,,,,,292.8292930517257,266.4215841944183,294.4583345959213,239.54239871519042,295.2728553680191,211.84869246386472,295.2728553680191,176.82429926365865,293.6438138238235,146.68703069603947,,
labeled-data\vocal3\img0940.png,295.2728553680191,282.7119996363746,299.3454592285082,259.090897245538,302.60354231689945,229.76814945001664,303.41806308899726,202.88896397078872,310.74875003787764,175.19525771946303,,,,,297.71641768431255,259.090897245538,300.159980000606,228.95362867791883,301.78902154480164,203.70348474288653,300.159980000606,176.00977849156084,296.90189691221474,151.57415532862638,,
labeled-data\vocal3\img1011.png,364.5071209963334,261.53445956183145,372.65232871731155,243.61500257567948,378.35397412199626,221.62294172903847,385.68466107087664,196.3727977940062,388.9427441592679,171.93717463107174,388.9427441592679,148.3160722402351,,,359.6199963637465,244.42952334777732,357.1764340474531,221.62294172903847,357.1764340474531,197.187318566104,358.8054755916487,175.19525771946303,363.6926002242356,145.87250992394166,,
labeled-data\vocal3\img1117.png,349.03122632647495,287.59912426896153,349.84574709857276,263.16350110602707,350.66026787067057,232.2117117663101,357.1764340474531,196.3727977940062,363.6926002242356,165.42100845428922,369.3942456289203,142.61442683555038,,,347.4021847822793,263.16350110602707,349.03122632647495,231.39719099421225,353.103830186964,195.5582770219084,350.66026787067057,166.23552922638703,349.84574709857276,145.05798915184386,,
labeled-data\vocal3\img1345.png,310.74875003787764,308.77666434350476,313.19231235417107,286.7846034968637,314.0068331262689,259.90541801763584,317.26491621466016,231.39719099421225,319.7084785309536,198.00183933820182,325.4101239356383,162.9774461379958,,,311.56327080997545,284.3410411805703,311.56327080997545,261.53445956183145,314.8213538983667,229.76814945001664,316.4503954425623,198.81636011029963,312.37779158207326,162.9774461379958,,
labeled-data\vocal3\img1370.png,299.3454592285082,322.6235174691676,305.86162540529074,297.37337353413534,310.74875003787764,265.6070634223205,313.19231235417107,233.0262325384079,314.8213538983667,203.70348474288653,316.4503954425623,171.93717463107174,,,290.3857307354322,298.18789430623315,291.20025150753,263.9780218781249,292.0147722796279,233.8407533105057,291.20025150753,205.33252628708215,296.08737614011693,171.12265385897393,,
